title,imdb_id,tmdb_id,original_title,adult,belongs_to_collection,poster_path,budget,genres,homepage,overview,popularity,production_companies,production_countries,release_date,spoken_languages,status,vote_average,vote_count,movie_id,original_language
Dog Days,tt0290661,9025.0,Hundstage,False,,/2iNS71vSrdDGADzJczjH3vRclQr.jpg,0.0,,,"In a suburb of Vienna during some hot summer days: A teacher who is in bondage to a sleazy pimp, a very importunate hitchhiker, a private detective on the run for some car vandals, a couple with a serious marriage problem and an old man, whose wife died long before on the search for some sexual entertainment live their lives while their lifelines cross from time to time.",8.682774,,,2001-09-03,,Released,6.7,20.0,dog+days+2001,de
Dogging: A Love Story,tt0924468,30545.0,Dogging: A Love Story,False,,/8Ot7rFWS9TMd7zGZEc6GfCmKSgR.jpg,0.0,,http://www.doggingthemovie.com/,"An aspiring Gordie journalist drops his inhibitions to research the UK's North East outdoor sex scene. He meets a certain girl in a car park, and the totally unexpected happens.",0.063992,,,2009-12-26,,Released,2.0,1.0,dogging+a+love+story+2009,en
Dogtooth,tt1379182,38810.0,??????????,False,,/8hQbM6n2wnB5U1T0mHFIGwTtSeI.jpg,0.0,,http://www.dogtooth.gr/,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",17.713581,,,2009-06-01,,Released,6.9,346.0,dogtooth+2009,el
Dolan's Cadillac,tt0963965,19823.0,Dolan's Cadillac,False,,/4V6rjCsa7K0YMUnNHhfAqznYuk6.jpg,10000000.0,,,A young man attempts to seek to avenge his wife's death after she is murdered by a Las Vegas mobster.,3.481648,,,2009-10-23,,Released,5.6,37.0,dolans+cadillac+2009,en
Dollars,tt0068152,31644.0,$ Dollars,False,,/3cbc323a4VlTHFIU4nGWccwvNHG.jpg,0.0,,,A bank security expert plots with a call girl to rob the safety deposit boxes of three very different criminals from a high-tech bank in Hamburg.,3.951933,,,1971-12-17,,Released,6.6,10.0,dollars+1971,en
Dolls,tt0330229,870.0,????,False,,/jEc5Y1SkKL45y2OPWm3wZHynbZv.jpg,0.0,,http://www.office-kitano.co.jp/dolls/,Dolls is a film about Japanese doll theater and a human love story illustrated through beautiful imagery. This film is a lot more sensitive than most Kitano films.,4.416932,,,2002-09-05,,Released,7.6,76.0,dolls+2002,ja
Dolly and Her Lover,tt0100534,217038.0,Räpsy & Dolly eli Pariisi odottaa,False,,/iFxQ4Dr47MTFda2eWdGj9OmxtJL.jpg,0.0,,,,0.75899,,,1990-02-01,,Released,8.0,1.0,dolly+and+her+lover+1990,fi
Don : The Chase Begins Again,tt0461936,17501.0,Don : The Chase Begins Again,False,,/pRlVq9lUEuMv9Fq0t8kpPwfUT6d.jpg,7100000.0,,http://www.donthefilm.com/,"A huge South Asian law enforcement contingent embarks on a dangerous cat-and-mouse game of capturing DON (Shah Rukh Khan) - high-ranking member of the ruthless drug mafia in Malaysia. When DON gets seriously injured in a police encounter, the word that he is dead begins to do the rounds. The reality, of course, is that DON is held captive in a secret location, while his bumpkin of a look-alike, Vijay, is polished and sent to infiltrate DON's gang. In a bizarre twist of fate, when the policeman shielding the humble street singer Vijay, is killed, the latter comes to terms with the horrifying realization that both the police and the gang are out to get him for different reasons. In a desperate attempt to prove his innocence, he is aided by the glamorous Roma (Priyanka Chopra), and ex-con Jasjit (Arjun Rampal), who owes Vijay a debt for caring for his son during his imprisonment. But will Vijay be successful in his mission?",7.633636,,,2006-10-20,,Released,7.3,68.0,don++the+chase+begins+again+2006,hi
Don,tt0077451,33104.0,???,False,,/f951QWqrqQZ5dIw4woYNPAiHRXV.jpg,0.0,,,"A ruthless gangster named Don is killed during a scuffle with the police. Since only DSP DeSilva knows of this incident, he recruits another person named Vijay who is a spitting image of Don. Vijay is planted in Don's place in Don's gang and DeSilva has a plan to nab the entire gang in this way. But when DeSilva dies during a raid, the secret that Vijay is not Don is also buried with him.",0.734834,,,1978-04-20,,Released,6.0,18.0,don+1978,hi
Don 2: The King is Back,tt1285241,41109.0,Don 2: The King is Back,False,,/zkRuAytVilV7FA8bITzI1FKg8n2.jpg,0.0,,http://don2thefilm.com/,"In 2006, with the ever looming dangers of the underworld in Malaysia, Don broke the morale of his associates by infiltrating the gang with an alias and taking advantage of the enmity of Singhania &amp; Vardhaan. He rose to become the undisputed King of the Asian underworld with his shrewd mind and merciless tactics. Now, having conquered the Asian underworld, Don (Khan) has his sights set on European domination. In his way are the bosses of the existing European underworld and all law enforcement agencies. The action shifts from Kuala Lumpur to Berlin as Don must avoid assassination or arrest, whichever comes first, in order for his plan to succeed.",4.94964,,,2011-12-23,,Released,7.1,65.0,don+2+the+king+is+back+2011,hi
Don Quixote,tt0104121,31987.0,Don Quijote de Orson Welles,False,,/pPkjv0WCpZ71O5boD02mRHcL31A.jpg,0.0,,,"After reading too many novels about knights and heroic stories, Don Quijote and his servant Sancho Panza decide to wander the roads of Spain to protect the weak and to accomplish good deeds. But the real world is not as magical and fairy as Don Quijote imagines it to be. Following the plot of Cervantes classical book, Don Quijote fights with windmills thinking they are giants but unluckily, he man",1.049371,,,1992-01-01,,Released,6.6,7.0,don+quixote+1992,en
Dona Flor and Her Two Husbands,tt0077452,42234.0,Dona Flor e Seus Dois Maridos,False,,/WhzPvdONCiVmhQWGMfvSgKezDj.jpg,0.0,,,"In a small city of Brazil, Flor (a very good looking woman) marries Vadinho, a very handsome and erotic man. Once married she finds he is a good-for-nothing. She works teaching cooking to her neighbours but he takes all her money to gamble. One day he dies. Flor misses the goods of the marriage so she marries again with a very correct gentleman - the owner of the drugstore (Teodoro). Now she's very happy with her man, but misses the erotic moments with her previous husband. Then the ghost of Vadhino comes to earth to chase her.",0.72351,,,1976-11-22,,Released,6.2,13.0,dona+flor+and+her+two+husbands+1976,pt
Donkey Skin,tt0066207,5590.0,Peau d'âne,False,,/llLPTbNw0nOwDK6PRZM8ANmmawf.jpg,0.0,,,A fairy godmother helps a princess disguise herself so she won't have to marry her father.,4.668104,,,1970-12-20,,Released,7.6,66.0,donkey+skin+1970,fr
Donkey X,tt0419704,14704.0,Donkey Xote,False,,/eyOLQ5Uzb9vIbCPLYr4WqncWVZW.jpg,0.0,,,"The donkey, Rucio, tells the true story of Don Quixote and defends the idea that he wasn't insane, but a very intelligent, passionate and enthusiastic fellow.",1.782024,,,2007-12-05,,Released,4.8,14.0,donkey+x+2007,es
Donovan's Reef,tt0057007,15875.0,Donovan's Reef,False,,/pPFhg8MGy8zL8OKYtci5fTUIIRT.jpg,2686000.0,,,"'Guns' Donovan prefers carousing with his pals Doc Dedham and 'Boats' Gilhooley, until Dedham's high-society daughter Amelia shows up in their South Seas paradise.",1.920256,,,1963-06-12,,Released,6.0,31.0,donovans+reef+1963,en
Don's Plum,tt0119004,37857.0,Don's Plum,False,,/yYi0x6TgtmzExDCvWpTCETBzoY4.jpg,0.0,,,A group of Los Angeles teenagers meet every day at their local diner hangout to discus their latest misadventures with their miserable lives,5.339888,,,2001-02-10,,Released,6.3,18.0,dons+plum+2001,en
Don't Change Your Husband,tt0010071,70803.0,Don't Change Your Husband,False,,/o88oPaje68u2U83gEzzb96DAecA.jpg,0.0,,,"Leila porter comes to dislike her husband James, a glue king who is always eating onions and looking sloppy. But after she divorces him and marries two-timing playboy Schuyler Van Sutphen the now-reformed James looks pretty good.",0.125202,,,1919-01-26,,Released,7.0,3.0,dont+change+your+husband+1919,en
Don't Come Knocking,tt0377800,3527.0,Don't Come Knocking,False,,/d8V2e0vQRfgMpLLz8RWpmfMNGlo.jpg,11000000.0,,http://www.dontcomeknocking.com/,"Howard Spence has seen better days. Once a big Western movie star, he now drowns his disgust for his selfish and failed life with alcohol, drugs and young women. If he were to die now, nobody would shed a tear over him, that's the sad truth. Until one day Howard learns that he might have a child somewhere out there...",3.348019,,,2005-05-19,,Released,6.4,23.0,dont+come+knocking+2005,en
Don't Deliver Us from Evil,tt0066040,61683.0,Mais ne nous delivrez pas du mal,False,,/fqthGCsmxg2Yl8j5NY2H4hpBROT.jpg,0.0,,,"Anne and Lore, neighbors and best friends, barely into their teens, board at a convent school where they have taken a vow to sin and to serve Satan. Anne keeps a secret diary, they read a salacious novel, they get a classmate in trouble, they spy on the nuns, they set aside their communion wafers; they make a pact of devotion.",2.935694,,,1971-04-05,,Released,6.7,20.0,dont+deliver+us+from+evil+1971,fr
Don't Drink the Water,tt0109644,10462.0,Don't Drink the Water,False,,/wZA38GVWpsKOBtemv234CipY6jO.jpg,0.0,,,"Somewhere behind the early 1960s cold-war iron curtain, the Hollander family cause an international spying incident when Walter photographs a sunset in a sensitive region. In order to stay out of jail, the Hollanders take refuge in the American Embassy, which is temporarily being run by the absent Ambassador's diplomatically incompetent son, Axel.",1.618751,,,1994-12-18,,Released,4.9,16.0,dont+drink+the+water+1994,en
Don't Go Breaking My Heart,tt1776143,67793.0,????,False,,/qs4yAIqMHYal28lKAdQmO9SiBiI.jpg,0.0,,,"Mainlander &amp; financial analyst Cheng Zixin (Gao Yuan-Yuan), who followed her then boyfriend Owen (Terence Yin) to Hong Kong, runs into her ex-boyfriend while riding the bus. Owen is now with his pregnant wife and when his wife spots Owen talking to his ex she she freaks out. Cheng hurriedly gets off the bus and, being in a daze, is almost run over by a car. A haggard drunk named Fang (Daniel Wu) then saves Cheng.  Meanwhile, in a nearby car, sits CEO Cheung Shen (Louis Koo) who watches everything that transpires. CEO Cheung Shen is a playboy who also works in an office building directly adjacent to Cheng Zixin. Cheung Shen soon starts to woo Cheng Zixin by sending messages to her through the window of his office building. The drunk haggard Fang, who saved Cheng Zixin's life, runs into Cheng Zixin a few weeks later. It turns out that the drunk haggard is a Canadian-born top architect going through personal problems. They soon become friends.",1.424099,,,2011-03-31,,Released,6.6,14.0,dont+go+breaking+my+heart+2011,cn
Don't Go Near the Water,tt0050327,109441.0,Don't Go Near the Water,False,,/39rjK1BCMGSi91bmHh8kzUKM4TF.jpg,0.0,,,"Madison Avenue-trained Navy men (Glenn Ford, Fred Clark) handle public relations on a South Pacific island during World War II.",0.365957,,,1957-12-14,,Released,6.0,2.0,dont+go+near+the+water+1957,en
Don't Look Now,tt0069995,931.0,Don't Look Now,False,,/xXEPpFJJeBHcVuQGAbSjKJTWonh.jpg,1500000.0,,,"After Laura and John Baxter lose their only child in a horrible drowning, they are greeted by strange sightings of her throughout their everyday lives. When two old ladies approach them in Italy with news that their daughter may still be alive, it seems too good to be true. Perhaps it is...",5.966221,,,1973-12-03,,Released,7.1,197.0,dont+look+now+1973,en
Don't Look Now: We're Being Shot At,tt0060474,8290.0,La Grande Vadrouille,False,,/xjdCbFvLKcqEWRzyY0a9qmntT1L.jpg,0.0,,,"During World War II, two French civilians and a downed English Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",7.727202,,,1966-12-07,,Released,7.8,234.0,dont+look+now+were+being+shot+at+1966,fr
Don't Move,tt0330702,16729.0,Non ti muovere,False,,/6WDiBc3i0wMmu0gMRd4GmaohrH5.jpg,0.0,,,"While waiting for the brain surgery of his daughter Angela, victim of a motorcycle accident, the surgeon Timoteo recalls his torrid affair with and passion for Italia, a simple woman from slums in the periphery of the big city where he lives. The ghost of the beloved and sexual object of desire Italia chases him in his memories.",2.855055,,,2004-03-12,,Released,7.0,51.0,dont+move+2004,it
Don't Say a Word,tt0260866,12103.0,Don't Say a Word,False,,/mGzwDtIEueaoyzBiGlfiAZACUC5.jpg,50000000.0,,,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..",6.824871,,,2001-09-28,,Released,6.0,223.0,dont+say+a+word+2001,en
Don’t Stop Believin’: Everyman’s Journey,tt1308756,102855.0,Don’t Stop Believin’: Everyman’s Journey,False,,/myNMeXjYM0v2hffo7cYvxaZixZW.jpg,0.0,,http://www.everymansjourney.com/,"Follows the real life rock-n-roll fairy tale story of Filipino Arnel Pineda, who was plucked from You Tube to become the front man for iconic American rock band, Journey, thereby becoming the latest performer to go from the Internet to real life celebrity. Having already overcome a life full of painful obstacles and now saddled with the immense pressures of leading a world renowned band and replacing a legendary singer, the film follows Arnel on this personal journey.",1.077671,,,2013-03-16,,Released,6.3,12.0,dont+stop+believin+everymans+journey+2013,en
Don't Take God's Children for Wild Geese,tt0063395,55317.0,Faut pas prendre les enfants du bon Dieu pour des canards sauvages,False,,/qNNtLsjKj6OAmhdLPWuNGpLKRQc.jpg,0.0,,,"Rita is a girl that lives on taking gangsters as lovers. But when the money stops coming, she swears revenge.",0.587849,,,1968-09-06,,Released,6.0,6.0,dont+take+gods+children+for+wild+geese+1968,fr
Don't Tell Anyone,tt0166287,53117.0,No se lo digas a nadie,False,,/5tmlCL9kidI1Jc142nCBv7pgBn6.jpg,0.0,,,"Based on the alleged autobiography of gay peruvian talk show host Jaime Bailey. Joaquin, a young man from the high class of Lima, deals with problems concerning his sexual identity as a child, then as a teenager pressured by his macho snobbish father, then as an independent lazy pot-smoking college student, and later as a cocaine addict in Lima and Miami.",0.802286,,,1998-07-16,,Released,5.5,6.0,dont+tell+anyone+1998,fr
Don't Tempt Me,tt0284491,38874.0,Sin noticias de Dios,False,,/mdU8wNLdNOI5LBWEnJKcvC7FKeH.jpg,1200000.0,,,"Two angels, one from the heaven and one from the hell, come to earth to save the soul of a boxer.",1.214691,,,2001-11-30,,Released,5.9,19.0,dont+tempt+me+2001,es
